payment_id,order_id,payment_method,amount,payment_date
3591,3591,paypal,296.02,2024-02-06
3592,3592,paypal,54.06,2023-02-04
3593,3593,card,489.05,2024-12-12
3594,3594,paypal,934.2,2024-12-03
3595,3595,bank,43.21,2025-04-26
3596,3596,card,286.18,2024-01-07
3597,3597,bank,37.92,2023-12-14
3598,3598,card,122.62,2023-11-19
3599,3599,bank,739.92,2023-08-15
3600,3600,card,351.11,2024-04-01
3601,3601,card,18.86,2024-09-27
3602,3602,bank,108.51,2023-09-02
3603,3603,paypal,3034.97,2023-10-10
3604,3604,paypal,98.16,2025-10-24
3605,3605,card,28.35,2025-01-30
3606,3606,paypal,42.93,2025-09-29
3607,3607,bank,70.23,2025-05-25
3608,3608,bank,1460.18,2025-06-04
3609,3609,card,1883.7,2024-02-15
3610,3610,card,635.18,2025-05-15
3611,3611,bank,18.54,2025-04-18
3612,3612,paypal,140.78,2023-05-17
3613,3613,bank,196.62,2025-06-25
3614,3614,bank,202.92,2024-10-12
3615,3615,paypal,361.08,2022-12-14
3616,3616,paypal,217.44,2023-03-05
3617,3617,paypal,132.93,2024-01-02
3618,3618,card,25.33,2023-08-06
3619,3619,bank,232.06,2024-09-17
3620,3620,paypal,19.82,2025-09-10
3621,3621,card,115.07,2023-06-22
3622,3622,bank,8.88,2023-01-03
3623,3623,paypal,383.28,2023-10-19
3624,3624,paypal,132.02,2024-11-16
3625,3625,bank,2516.03,2023-02-07
3626,3626,bank,140.71,2025-02-01
3627,3627,paypal,362.37,2024-11-01
3628,3628,paypal,54.62,2025-03-07
3629,3629,bank,169.25,2023-08-12
3630,3630,paypal,254.64,2023-05-01
3631,3631,card,439.42,2023-04-11
3632,3632,paypal,2.01,2024-08-19
3633,3633,paypal,45.02,2023-02-14
3634,3634,card,58.51,2023-07-22
3635,3635,bank,210.82,2025-09-09
3636,3636,paypal,499.15,2025-09-20
3637,3637,paypal,19.56,2025-09-11
3638,3638,paypal,114.95,2022-12-31
3639,3639,card,846.16,2025-07-27
3640,3640,paypal,179.8,2025-09-09
3641,3641,bank,290.5,2025-07-19
3642,3642,bank,337.31,2023-12-29
3643,3643,bank,677.34,2023-04-14
3644,3644,paypal,119.82,2025-03-20
3645,3645,card,246.96,2023-03-29
3646,3646,paypal,783.88,2023-11-17
3647,3647,card,520.45,2024-06-15
3648,3648,card,413.19,2025-10-21
3649,3649,card,78.15,2025-11-11
3650,3650,card,274.81,2025-07-04
3651,3651,bank,12.07,2025-04-28
3652,3652,card,29.33,2025-01-28
3653,3653,paypal,268.49,2025-06-03
3654,3654,bank,161.33,2025-01-08
3655,3655,bank,122.59,2025-05-18
3656,3656,card,1261.07,2024-10-15
3657,3657,paypal,48.67,2023-07-08
3658,3658,bank,143.7,2023-05-12
3659,3659,card,94.16,2023-03-27
3660,3660,paypal,83.22,2024-10-10
3661,3661,bank,367.04,2022-12-24
3662,3662,paypal,194.46,2025-02-28
3663,3663,card,2255.79,2025-01-12
3664,3664,bank,43.4,2025-07-20
3665,3665,card,4.72,2025-05-19
3666,3666,paypal,225.53,2024-02-12
3667,3667,paypal,436.7,2025-09-12
3668,3668,paypal,176.64,2025-01-18
3669,3669,bank,17.33,2023-01-03
3670,3670,bank,286.15,2023-03-08
3671,3671,bank,223.67,2025-03-17
3672,3672,card,60.17,2024-07-31
3673,3673,paypal,236.78,2023-12-28
3674,3674,paypal,134.46,2024-03-05
3675,3675,paypal,149.06,2025-03-02
3676,3676,paypal,378.39,2023-06-26
3677,3677,card,247.41,2023-07-31
3678,3678,card,261.03,2023-05-23
3679,3679,paypal,42.87,2024-10-23
3680,3680,bank,287.39,2024-05-23
3681,3681,bank,289.87,2025-02-08
3682,3682,card,420.78,2025-01-26
3683,3683,bank,475.22,2023-11-15
3684,3684,bank,594.21,2025-04-25
3685,3685,card,129.31,2024-10-05
3686,3686,bank,196.88,2025-01-18
3687,3687,card,55.0,2024-06-24
3688,3688,card,95.56,2024-09-27
3689,3689,bank,75.18,2022-12-06
3690,3690,paypal,42.84,2025-03-10
3691,3691,bank,318.44,2023-08-13
3692,3692,paypal,103.72,2023-02-21
3693,3693,paypal,116.02,2022-12-26
3694,3694,bank,441.32,2023-12-27
3695,3695,bank,16.5,2025-03-06
3696,3696,bank,105.1,2023-02-04
3697,3697,paypal,39.18,2024-08-30
3698,3698,card,672.71,2024-11-27
3699,3699,card,60.97,2024-04-04
3700,3700,bank,263.04,2024-11-23
3701,3701,paypal,22.06,2025-09-18
3702,3702,bank,118.19,2023-04-13
3703,3703,bank,66.02,2023-08-24
3704,3704,bank,30.86,2023-09-06
3705,3705,card,164.6,2024-07-06
3706,3706,card,507.0,2025-04-12
3707,3707,bank,154.64,2023-03-30
3708,3708,paypal,1323.14,2024-02-28
3709,3709,paypal,111.55,2025-05-31
3710,3710,card,20.29,2024-08-11
3711,3711,paypal,221.38,2023-04-15
3712,3712,card,139.14,2025-08-26
3713,3713,paypal,540.75,2025-09-19
3714,3714,bank,326.86,2023-03-29
3715,3715,paypal,431.52,2023-07-27
3716,3716,paypal,212.04,2025-01-18
3717,3717,paypal,221.26,2025-01-05
3718,3718,paypal,194.47,2025-09-30
3719,3719,card,96.86,2025-05-25
3720,3720,paypal,126.09,2024-01-15
3721,3721,card,188.45,2023-08-05
3722,3722,card,73.9,2025-06-05
3723,3723,card,222.45,2025-09-23
3724,3724,bank,27.34,2024-09-10
3725,3725,bank,285.4,2025-04-07
3726,3726,bank,127.29,2025-01-16
3727,3727,card,308.13,2023-07-08
3728,3728,bank,209.69,2024-11-09
3729,3729,card,265.94,2024-07-23
3730,3730,bank,21.58,2025-05-05
3731,3731,bank,377.09,2025-09-28
3732,3732,paypal,117.93,2024-12-03
3733,3733,card,15.16,2025-09-20
3734,3734,bank,81.93,2025-08-03
3735,3735,paypal,103.59,2023-02-02
3736,3736,bank,250.92,2024-01-05
3737,3737,paypal,50.23,2023-01-26
3738,3738,bank,114.04,2025-05-25
3739,3739,bank,233.39,2024-05-27
3740,3740,paypal,14.49,2023-11-13
3741,3741,bank,249.57,2023-05-20
3742,3742,card,148.26,2023-12-25
3743,3743,bank,306.81,2023-04-09
3744,3744,card,166.13,2025-05-08
3745,3745,card,361.9,2024-09-05
3746,3746,paypal,21.05,2023-05-12
3747,3747,card,294.04,2024-05-22
3748,3748,paypal,12.7,2024-09-10
3749,3749,card,307.11,2023-01-25
3750,3750,paypal,25.74,2024-12-26
3751,3751,card,22.74,2025-03-29
3752,3752,bank,343.1,2025-08-11
3753,3753,card,1760.2,2023-12-11
3754,3754,card,326.4,2023-08-21
3755,3755,card,246.2,2024-12-14
3756,3756,paypal,65.33,2024-02-03
3757,3757,card,234.95,2025-10-02
3758,3758,bank,15.1,2025-10-25
3759,3759,bank,60.38,2025-03-28
3760,3760,bank,27.0,2025-04-03
3761,3761,bank,187.45,2023-11-06
3762,3762,bank,9.05,2024-04-18
3763,3763,card,261.98,2024-07-01
3764,3764,card,46.47,2024-05-25
3765,3765,bank,80.39,2023-05-05
3766,3766,bank,137.31,2024-11-01
3767,3767,card,185.62,2025-05-14
3768,3768,bank,11.12,2025-09-11
3769,3769,paypal,258.19,2025-09-22
3770,3770,bank,201.22,2025-08-13
3771,3771,paypal,127.8,2024-08-03
3772,3772,card,87.96,2023-09-02
3773,3773,card,102.78,2024-02-14
3774,3774,paypal,208.45,2025-08-07
3775,3775,card,51.57,2023-01-28
3776,3776,bank,1176.93,2025-06-17
3777,3777,card,210.76,2024-09-02
3778,3778,card,611.39,2025-11-18
3779,3779,card,139.63,2025-08-13
3780,3780,card,349.3,2024-02-05
3781,3781,bank,200.28,2025-06-25
3782,3782,card,132.68,2024-06-28
3783,3783,card,797.47,2024-07-10
3784,3784,card,94.74,2025-03-17
3785,3785,card,195.89,2023-12-15
3786,3786,card,354.92,2024-01-07
3787,3787,bank,233.52,2025-06-25
3788,3788,bank,87.86,2024-09-14
3789,3789,bank,186.64,2022-12-30
3790,3790,paypal,24.02,2024-01-07
3791,3791,paypal,294.24,2024-10-24
3792,3792,bank,683.38,2025-01-25
3793,3793,card,96.03,2024-03-23
3794,3794,paypal,240.93,2023-07-16
3795,3795,paypal,33.66,2023-03-02
3796,3796,bank,89.6,2024-10-07
3797,3797,paypal,18.64,2022-12-07
3798,3798,paypal,32.41,2023-07-18
3799,3799,card,168.78,2025-04-07
3800,3800,paypal,78.92,2024-05-02
3801,3801,bank,255.12,2023-04-25
3802,3802,card,144.89,2024-07-14
3803,3803,card,175.05,2023-07-02
3804,3804,paypal,207.02,2023-07-28
3805,3805,card,74.78,2024-05-23
3806,3806,paypal,767.94,2025-05-11
3807,3807,bank,63.64,2023-12-06
3808,3808,card,52.26,2025-07-26
3809,3809,paypal,364.56,2024-08-14
3810,3810,card,1122.45,2024-01-25
3811,3811,card,725.71,2025-03-15
3812,3812,bank,35.27,2025-03-18
3813,3813,bank,402.37,2023-06-06
3814,3814,card,304.37,2022-11-21
3815,3815,bank,86.13,2025-01-07
3816,3816,card,156.77,2025-04-28
3817,3817,bank,143.12,2023-10-31
3818,3818,card,104.86,2024-01-10
3819,3819,paypal,47.83,2025-02-28
3820,3820,paypal,66.58,2024-08-05
3821,3821,paypal,276.28,2025-02-23
3822,3822,card,342.66,2025-11-09
3823,3823,card,75.72,2025-01-07
3824,3824,bank,14.16,2023-11-10
3825,3825,card,52.02,2025-06-28
3826,3826,paypal,112.04,2023-01-26
3827,3827,bank,122.76,2024-09-25
3828,3828,card,52.09,2023-06-22
3829,3829,paypal,784.66,2023-12-24
3830,3830,paypal,78.56,2024-07-24
3831,3831,card,991.67,2024-12-03
3832,3832,bank,178.12,2023-07-16
3833,3833,card,58.98,2025-02-18
3834,3834,paypal,45.87,2024-10-14
3835,3835,card,104.2,2025-06-16
3836,3836,paypal,479.44,2025-05-03
3837,3837,paypal,239.7,2023-03-07
3838,3838,bank,44.26,2024-09-13
3839,3839,card,220.45,2022-12-28
3840,3840,paypal,72.07,2025-07-15
3841,3841,card,53.95,2023-02-26
3842,3842,paypal,32.9,2023-04-04
3843,3843,paypal,55.25,2024-02-28
3844,3844,paypal,118.02,2023-03-14
3845,3845,bank,94.22,2023-10-19
3846,3846,paypal,47.58,2023-05-12
3847,3847,bank,205.63,2025-05-18
3848,3848,bank,44.3,2023-12-09
3849,3849,bank,53.99,2024-05-26
3850,3850,paypal,429.61,2025-09-11
3851,3851,paypal,104.59,2025-06-05
3852,3852,bank,39.89,2025-08-12
3853,3853,paypal,268.91,2023-07-31
3854,3854,card,64.22,2023-10-01
3855,3855,card,188.04,2024-08-14
3856,3856,bank,166.88,2023-05-09
3857,3857,bank,166.96,2023-11-15
3858,3858,card,574.24,2023-10-15
3859,3859,card,108.78,2024-12-01
3860,3860,bank,31.88,2024-08-13
3861,3861,paypal,104.9,2022-11-19
3862,3862,card,187.1,2024-05-07
3863,3863,card,1144.32,2023-09-05
3864,3864,bank,378.44,2023-12-09
3865,3865,paypal,188.99,2023-01-25
3866,3866,bank,290.21,2023-12-23
3867,3867,paypal,299.08,2024-03-29
3868,3868,bank,62.52,2025-04-04
3869,3869,bank,21.51,2025-01-25
3870,3870,bank,200.53,2023-04-16
3871,3871,paypal,73.44,2024-08-07
3872,3872,bank,335.1,2024-04-23
3873,3873,paypal,954.6,2025-11-08
3874,3874,card,58.55,2022-12-23
3875,3875,paypal,296.61,2023-08-02
3876,3876,card,194.08,2024-05-30
3877,3877,bank,375.74,2024-01-27
3878,3878,paypal,54.56,2024-03-06
3879,3879,paypal,408.57,2024-12-31
3880,3880,bank,131.05,2023-06-30
3881,3881,card,92.14,2023-12-30
3882,3882,card,26.9,2023-06-04
3883,3883,card,250.74,2025-07-08
3884,3884,paypal,103.5,2023-04-22
3885,3885,card,618.01,2024-09-16
3886,3886,card,261.7,2024-03-30
3887,3887,card,60.62,2025-08-24
3888,3888,paypal,347.69,2023-01-12
3889,3889,paypal,411.85,2023-09-18
3890,3890,bank,1461.11,2025-11-05
3891,3891,card,86.1,2024-02-15
3892,3892,bank,118.07,2024-01-22
3893,3893,bank,226.58,2023-01-03
3894,3894,card,152.3,2025-04-22
3895,3895,bank,170.03,2024-08-31
3896,3896,card,114.21,2024-08-03
3897,3897,bank,64.96,2023-02-26
3898,3898,paypal,48.36,2024-11-16
3899,3899,bank,7.95,2024-12-10
3900,3900,card,323.96,2023-02-26
3901,3901,bank,119.99,2025-01-29
3902,3902,paypal,371.78,2023-06-01
3903,3903,paypal,209.87,2025-11-09
3904,3904,paypal,436.85,2023-12-30
3905,3905,bank,142.54,2025-05-31
3906,3906,card,116.92,2025-03-04
3907,3907,card,234.63,2025-05-01
3908,3908,paypal,1271.93,2025-03-18
3909,3909,card,247.89,2025-07-24
3910,3910,paypal,284.11,2023-01-21
3911,3911,paypal,510.25,2025-03-20
3912,3912,card,161.81,2025-03-06
3913,3913,bank,110.96,2022-11-25
3914,3914,card,115.37,2024-07-31
3915,3915,bank,150.97,2024-11-10
3916,3916,bank,63.06,2025-03-24
3917,3917,bank,350.15,2023-07-05
3918,3918,paypal,103.29,2023-04-20
3919,3919,bank,604.65,2024-01-17
3920,3920,paypal,30.22,2023-03-23
3921,3921,card,255.04,2024-10-10
3922,3922,card,95.87,2024-01-12
3923,3923,paypal,706.43,2024-08-27
3924,3924,bank,128.86,2025-01-31
3925,3925,card,77.04,2023-04-30
3926,3926,paypal,18.69,2023-11-08
3927,3927,paypal,265.11,2024-04-08
3928,3928,card,172.74,2025-07-15
3929,3929,paypal,167.25,2023-09-01
3930,3930,bank,386.54,2024-07-22
3931,3931,paypal,53.98,2025-07-21
3932,3932,card,150.86,2024-06-29
3933,3933,bank,456.85,2024-01-03
3934,3934,bank,105.62,2025-03-16
3935,3935,paypal,883.3,2024-09-05
3936,3936,card,339.48,2025-07-01
3937,3937,card,271.03,2025-09-18
3938,3938,paypal,266.78,2025-03-06
3939,3939,card,151.21,2025-07-07
3940,3940,bank,21.08,2023-12-11
3941,3941,paypal,81.11,2025-11-10
3942,3942,card,238.12,2025-05-11
3943,3943,paypal,175.08,2024-07-28
3944,3944,card,195.85,2025-11-05
3945,3945,card,42.58,2025-07-07
3946,3946,bank,146.63,2025-03-26
3947,3947,bank,51.36,2024-10-07
3948,3948,bank,175.19,2024-03-20
3949,3949,bank,95.36,2025-01-12
3950,3950,bank,46.98,2024-07-07
3951,3951,paypal,71.43,2025-04-20
3952,3952,card,82.26,2024-03-23
3953,3953,bank,79.97,2025-10-25
3954,3954,bank,425.38,2023-04-06
3955,3955,bank,131.7,2024-04-10
3956,3956,paypal,118.75,2024-04-29
3957,3957,bank,47.68,2025-05-25
3958,3958,paypal,64.98,2023-12-30
3959,3959,paypal,80.1,2024-03-19
3960,3960,bank,266.78,2025-09-13
3961,3961,card,565.1,2023-02-02
3962,3962,card,64.84,2023-05-10
3963,3963,card,459.04,2023-06-04
3964,3964,paypal,336.9,2025-07-03
3965,3965,paypal,73.86,2023-06-14
3966,3966,card,130.05,2025-06-06
3967,3967,bank,53.26,2025-10-14
3968,3968,bank,132.9,2023-08-27
3969,3969,card,539.77,2023-02-20
3970,3970,paypal,126.31,2025-10-21
3971,3971,bank,227.64,2024-11-30
3972,3972,bank,1339.17,2024-06-02
3973,3973,bank,186.52,2023-12-06
3974,3974,card,127.9,2025-11-07
3975,3975,card,394.01,2024-07-04
3976,3976,bank,380.5,2025-11-06
3977,3977,card,405.61,2023-01-28
3978,3978,paypal,205.23,2024-05-18
3979,3979,paypal,53.18,2023-05-17
3980,3980,card,212.03,2023-03-06
3981,3981,bank,208.34,2024-11-24
3982,3982,paypal,546.21,2023-03-23
3983,3983,card,465.78,2024-09-07
3984,3984,bank,24.54,2025-10-16
3985,3985,card,147.26,2023-02-25
3986,3986,card,320.08,2023-11-04
3987,3987,card,59.69,2025-06-03
3988,3988,card,10.05,2025-03-06
3989,3989,paypal,46.98,2025-04-01
3990,3990,paypal,474.56,2024-07-28
3991,3991,card,201.91,2023-10-05
3992,3992,bank,238.6,2024-09-07
3993,3993,paypal,31.84,2024-03-20
3994,3994,paypal,8.06,2023-12-14
3995,3995,bank,102.66,2024-08-16
3996,3996,card,43.9,2025-08-23
3997,3997,paypal,31.64,2023-06-04
3998,3998,card,67.38,2023-04-26
3999,3999,card,483.45,2025-01-25
4000,4000,card,16.02,2025-05-11
